ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-10-22,55413649.633798376,45889656.980167374,64895493.545878924,55413029.466713175,55414249.37780253,-39773.32016972733,-39773.32016972733,-39773.32016972733,572021.3035145412,572021.3035145412,572021.3035145412,-611794.6236842686,-611794.6236842686,-611794.6236842686,0.0,0.0,0.0,55373876.31362865
2025-10-23,55412336.76626406,46209458.47575635,64716786.14218432,55411711.583636194,55412938.68931051,-57922.6877331229,-57922.6877331229,-57922.6877331229,423331.8324044143,423331.8324044143,423331.8324044143,-481254.5201375372,-481254.5201375372,-481254.5201375372,0.0,0.0,0.0,55354414.07853094
2025-10-24,55411023.89872974,46231362.88309304,64782089.846280016,55410393.84059038,55411628.0008185,343256.16482452553,343256.16482452553,343256.16482452553,666336.9238910767,666336.9238910767,666336.9238910767,-323080.75906655117,-323080.75906655117,-323080.75906655117,0.0,0.0,0.0,55754280.063554265
2025-10-25,55409711.03119542,46044016.94413298,64871458.89861449,55409076.09754456,55410317.32158581,116936.0191984411,116936.0191984411,116936.0191984411,257615.59947226912,257615.59947226912,257615.59947226912,-140679.58027382803,-140679.58027382803,-140679.58027382803,0.0,0.0,0.0,55526647.05039386
2025-10-26,55408398.1636611,46147020.951993436,64450523.00543858,55407760.218017794,55409008.064709514,88084.95070954031,88084.95070954031,88084.95070954031,26329.72047124659,26329.72047124659,26329.72047124659,61755.23023829373,61755.23023829373,61755.23023829373,0.0,0.0,0.0,55496483.11437064
2025-10-27,55407085.29612678,45991800.465298235,63768912.42055426,55406446.04069727,55407698.80783321,-807144.9729273074,-807144.9729273074,-807144.9729273074,-1086491.780518657,-1086491.780518657,-1086491.780518657,279346.80759134976,279346.80759134976,279346.80759134976,0.0,0.0,0.0,54599940.32319947
2025-10-28,55405772.428592466,45453316.59673384,64060015.68728568,55405131.86337674,55406389.5176532,-352483.0651382533,-352483.0651382533,-352483.0651382533,-859143.5992385076,-859143.5992385076,-859143.5992385076,506660.5341002542,506660.5341002542,506660.5341002542,0.0,0.0,0.0,55053289.363454215
2025-10-29,55404459.56105814,48084819.21461635,66237972.38700539,55403817.6860562,55405079.50649089,1309868.2941631235,1309868.2941631235,1309868.2941631235,572021.3035166904,572021.3035166904,572021.3035166904,737846.9906464332,737846.9906464332,737846.9906464332,0.0,0.0,0.0,56714327.855221264
2025-10-30,55403146.693523824,47695001.44542144,65685958.5146812,55402501.07852824,55403769.74472705,1390130.5904675217,1390130.5904675217,1390130.5904675217,423331.83240360324,423331.83240360324,423331.83240360324,966798.7580639186,966798.7580639186,966798.7580639186,0.0,0.0,0.0,56793277.283991344
2025-10-31,55401833.82598951,47688043.60080085,66145526.38425053,55401182.78857306,55402459.54631489,1853653.7753081422,1853653.7753081422,1853653.7753081422,666336.9238912424,666336.9238912424,666336.9238912424,1187316.8514168998,1187316.8514168998,1187316.8514168998,0.0,0.0,0.0,57255487.60129765
2025-11-01,55400520.95845519,48440161.165338375,66844827.90529268,55399864.49861787,55401149.34790272,1650897.8416335324,1650897.8416335324,1650897.8416335324,257615.59947244686,257615.59947244686,257615.59947244686,1393282.2421610856,1393282.2421610856,1393282.2421610856,0.0,0.0,0.0,57051418.800088726
2025-11-02,55399208.090920866,47857876.39390082,66209519.229986444,55398546.20241492,55399839.146081015,1605157.440356608,1605157.440356608,1605157.440356608,26329.72047429496,26329.72047429496,26329.72047429496,1578827.719882313,1578827.719882313,1578827.719882313,0.0,0.0,0.0,57004365.53127747
2025-11-03,55397895.22338655,46787174.351165466,65908908.41281728,55397229.136810206,55398528.92493896,652013.4934025084,652013.4934025084,652013.4934025084,-1086491.7805204473,-1086491.7805204473,-1086491.7805204473,1738505.2739229559,1738505.2739229559,1738505.2739229559,0.0,0.0,0.0,56049908.71678906
2025-11-04,55396582.35585223,47624806.66668164,65937748.690350056,55395912.60576764,55397218.73140848,1008300.6401189737,1008300.6401189737,1008300.6401189737,-859143.5992381138,-859143.5992381138,-859143.5992381138,1867444.2393570875,1867444.2393570875,1867444.2393570875,0.0,0.0,0.0,56404882.9959712
2025-11-05,55395269.488317914,48765000.27204007,67170701.87034678,55394594.52110242,55395908.565489545,2533516.9547636863,2533516.9547636863,2533516.9547636863,572021.3035163927,572021.3035163927,572021.3035163927,1961495.6512472937,1961495.6512472937,1961495.6512472937,0.0,0.0,0.0,57928786.4430816
2025-11-06,55393956.62078359,47891259.343528494,66454861.032429956,55393276.4364372,55394598.39291912,2440690.4141497244,2440690.4141497244,2440690.4141497244,423331.83240384306,423331.83240384306,423331.83240384306,2017358.5817458814,2017358.5817458814,2017358.5817458814,0.0,0.0,0.0,57834647.034933314
2025-11-07,55392643.75324927,49072898.46741893,66712198.72971085,55391958.42707679,55393288.097064056,2699021.6124723325,2699021.6124723325,2699021.6124723325,666336.9238911315,666336.9238911315,666336.9238911315,2032684.6885812008,2032684.6885812008,2032684.6885812008,0.0,0.0,0.0,58091665.365721606
2025-11-08,55391330.885714956,48915827.17150108,66753127.83261023,55390640.6465602,55391978.73535576,2263773.368753857,2263773.368753857,2263773.368753857,257615.59947292943,257615.59947292943,257615.59947292943,2006157.7692809277,2006157.7692809277,2006157.7692809277,0.0,0.0,0.0,57655104.25446881
2025-11-09,55390018.01818064,47415987.39476345,66686981.0546492,55389323.46824586,55390670.240670346,1963875.498781567,1963875.498781567,1963875.498781567,26329.720473182286,26329.720473182286,26329.720473182286,1937545.7783083846,1937545.7783083846,1937545.7783083846,0.0,0.0,0.0,57353893.51696221
2025-11-10,55388705.150646314,46552832.145885244,65431034.13783653,55388010.990609184,55389364.03644307,741231.725948407,741231.725948407,741231.725948407,-1086491.7805186333,-1086491.7805186333,-1086491.7805186333,1827723.5064670404,1827723.5064670404,1827723.5064670404,0.0,0.0,0.0,56129936.87659472
2025-11-11,55387392.283112,46883745.60985334,64649162.811206594,55386697.01252453,55388057.4333397,819521.3239929986,819521.3239929986,819521.3239929986,-859143.5992360411,-859143.5992360411,-859143.5992360411,1678664.9232290396,1678664.9232290396,1678664.9232290396,0.0,0.0,0.0,56206913.607104994
2025-11-12,55386079.41557768,48328972.56565579,66846961.18568359,55385383.041218966,55386749.032152414,2065426.3246197025,2065426.3246197025,2065426.3246197025,572021.3035149769,572021.3035149769,572021.3035149769,1493405.0211047258,1493405.0211047258,1493405.0211047258,0.0,0.0,0.0,57451505.74019738
2025-11-13,55384766.54804336,47644749.07069687,66259567.417369656,55384065.61775701,55385440.18600769,1699303.6857804589,1699303.6857804589,1699303.6857804589,423331.832404472,423331.832404472,423331.832404472,1275971.853375987,1275971.853375987,1275971.853375987,0.0,0.0,0.0,57084070.23382382
2025-11-14,55383453.68050904,47391117.285073906,66532557.38552124,55382748.194295056,55384129.35510769,1697627.2225444429,1697627.2225444429,1697627.2225444429,666336.9238912971,666336.9238912971,666336.9238912971,1031290.2986531456,1031290.2986531456,1031290.2986531456,0.0,0.0,0.0,57081080.90305348
2025-11-15,55382140.81297472,47214261.09376036,65366337.488195375,55381430.96054777,55382819.875021,1022675.4931442002,1022675.4931442002,1022675.4931442002,257615.5994731071,257615.5994731071,257615.5994731071,765059.893671093,765059.893671093,765059.893671093,0.0,0.0,0.0,56404816.30611892
2025-11-16,55380827.945440404,46267252.858975895,64718366.0251725,55380113.75477176,55381511.04659361,509939.54713663453,509939.54713663453,509939.54713663453,26329.72047206982,26329.72047206982,26329.72047206982,483609.8266645647,483609.8266645647,483609.8266645647,0.0,0.0,0.0,55890767.49257704
2025-11-17,55379515.07790609,45326903.64595825,63161593.0975108,55378799.30472462,55380200.96118941,-892756.9250433651,-892756.9250433651,-892756.9250433651,-1086491.7805204235,-1086491.7805204235,-1086491.7805204235,193734.8554770584,193734.8554770584,193734.8554770584,0.0,0.0,0.0,54486758.15286272
2025-11-18,55378202.21037176,44715951.475825734,63282818.753877155,55377485.42297161,55378890.87578521,-956627.1114350285,-956627.1114350285,-956627.1114350285,-859143.5992356474,-859143.5992356474,-859143.5992356474,-97483.51219938105,-97483.51219938105,-97483.51219938105,0.0,0.0,0.0,54421575.09893674
2025-11-19,55376889.342837445,46690461.428677656,65391805.78235582,55376171.5412186,55377581.811164476,189155.52182744927,189155.52182744927,189155.52182744927,572021.3035146792,572021.3035146792,572021.3035146792,-382865.78168722993,-382865.78168722993,-382865.78168722993,0.0,0.0,0.0,55566044.8646649
2025-11-20,55375576.47530313,45921271.69763411,64016611.36786358,55374857.694292754,55376274.54555671,-231996.2224319468,-231996.2224319468,-231996.2224319468,423331.8324041863,423331.8324041863,423331.8324041863,-655328.0548361331,-655328.0548361331,-655328.0548361331,0.0,0.0,0.0,55143580.25287118
2025-11-21,55374263.60776881,45631232.76601689,64312129.15825218,55373542.179258145,55374965.61352286,-241738.2004759703,-241738.2004759703,-241738.2004759703,666336.9238909095,666336.9238909095,666336.9238909095,-908075.1243668798,-908075.1243668798,-908075.1243668798,0.0,0.0,0.0,55132525.40729284
2025-11-22,55372950.74023449,44880150.547629185,63827461.53029472,55372225.19541198,55373655.243326046,-877172.1291187467,-877172.1291187467,-877172.1291187467,257615.59947328488,257615.59947328488,257615.59947328488,-1134787.7285920316,-1134787.7285920316,-1134787.7285920316,0.0,0.0,0.0,54495778.61111574
2025-11-23,55371637.87270017,44932177.33893337,64134909.65581445,55370908.21156582,55372344.50087366,-1303469.0042261758,-1303469.0042261758,-1303469.0042261758,26329.720472525587,26329.720472525587,26329.720472525587,-1329798.7246987012,-1329798.7246987012,-1329798.7246987012,0.0,0.0,0.0,54068168.86847399
2025-11-24,55370325.00516585,44130078.94930933,62297433.62278316,55369591.22771965,55371033.7369538,-2574744.9755307003,-2574744.9755307003,-2574744.9755307003,-1086491.780518218,-1086491.780518218,-1086491.780518218,-1488253.1950124826,-1488253.1950124826,-1488253.1950124826,0.0,0.0,0.0,52795580.02963515
2025-11-25,55369012.137631536,43859140.05709136,61957307.50920311,55368274.24387349,55369722.973033935,-2465391.4977926034,-2465391.4977926034,-2465391.4977926034,-859143.5992335747,-859143.5992335747,-859143.5992335747,-1606247.898559029,-1606247.898559029,-1606247.898559029,0.0,0.0,0.0,52903620.639838934
2025-11-26,55367699.27009721,44719785.84991644,63290597.34024403,55366957.144850455,55368412.209114075,-1108924.7063332924,-1108924.7063332924,-1108924.7063332924,572021.3035156052,572021.3035156052,572021.3035156052,-1680946.0098488973,-1680946.0098488973,-1680946.0098488973,0.0,0.0,0.0,54258774.56376392
2025-11-27,55366386.402562894,44635448.95174111,63675306.31895529,55365639.18580472,55367101.99551177,-1287331.902072586,-1287331.902072586,-1287331.902072586,423331.8324039006,423331.8324039006,423331.8324039006,-1710663.7344764862,-1710663.7344764862,-1710663.7344764862,0.0,0.0,0.0,54079054.50049031
2025-11-28,55365073.53502858,45264270.654417485,63650605.78965729,55364323.41281916,55365793.78369865,-1028589.2157330003,-1028589.2157330003,-1028589.2157330003,666336.9238910752,666336.9238910752,666336.9238910752,-1694926.1396240757,-1694926.1396240757,-1694926.1396240757,0.0,0.0,0.0,54336484.31929558
2025-11-29,55363760.66749426,44031082.10452867,62640590.27458834,55363008.61313918,55364484.29956179,-1376874.7673004202,-1376874.7673004202,-1376874.7673004202,257615.5994737673,257615.5994737673,257615.5994737673,-1634490.3667741877,-1634490.3667741877,-1634490.3667741877,0.0,0.0,0.0,53986885.90019384
2025-11-30,55362447.799959935,44225848.535508834,63064436.23067642,55361691.431712,55363172.21630661,-1505005.560850502,-1505005.560850502,-1505005.560850502,26329.720472981495,26329.720472981495,26329.720472981495,-1531335.2813234832,-1531335.2813234832,-1531335.2813234832,0.0,0.0,0.0,53857442.239109434
2025-12-01,55361134.93242561,43804021.420012265,62132837.384346165,55360374.977191105,55361862.47680189,-2475109.3154842323,-2475109.3154842323,-2475109.3154842323,-1086491.780518206,-1086491.780518206,-1086491.780518206,-1388617.534966026,-1388617.534966026,-1388617.534966026,0.0,0.0,0.0,52886025.61694138
2025-12-02,55359822.0648913,43959772.46919094,62933470.52959224,55359059.104464695,55360549.79482671,-2069738.5454168802,-2069738.5454168802,-2069738.5454168802,-859143.59923486,-859143.59923486,-859143.59923486,-1210594.9461820202,-1210594.9461820202,-1210594.9461820202,0.0,0.0,0.0,53290083.519474424
2025-12-03,55358509.19735697,45885197.135886066,64403990.56327316,55357743.3286411,55359237.956076756,-430497.712519004,-430497.712519004,-430497.712519004,572021.3035165308,572021.3035165308,572021.3035165308,-1002519.0160355348,-1002519.0160355348,-1002519.0160355348,0.0,0.0,0.0,54928011.484837964
2025-12-04,55357196.32982265,45998403.891236946,64279538.391191565,55356427.566255234,55357929.5670245,-347167.43269959633,-347167.43269959633,-347167.43269959633,423331.83240414027,423331.83240414027,423331.83240414027,-770499.2651037365,-770499.2651037365,-770499.2651037365,0.0,0.0,0.0,55010028.89712305
2025-12-05,55355883.462288335,45720413.675594,64831481.74825674,55355111.87551234,55356619.28070819,144994.04567680534,144994.04567680534,144994.04567680534,666336.9238912286,666336.9238912286,666336.9238912286,-521342.87821442325,-521342.87821442325,-521342.87821442325,0.0,0.0,0.0,55500877.50796514
2025-12-06,55354570.59475402,46263933.61557391,64586738.87306933,55353795.451272465,55355310.20755826,-4758.254381467662,-4758.254381467662,-4758.254381467662,257615.59947292123,257615.59947292123,257615.59947292123,-262373.8538543889,-262373.8538543889,-262373.8538543889,0.0,0.0,0.0,55349812.34037255
2025-12-07,55353257.72721969,46199258.104293756,64768540.87954345,55352479.01710033,55354000.88707931,25093.266224636358,25093.266224636358,25093.266224636358,26329.72047186882,26329.72047186882,26329.72047186882,-1236.4542472324617,-1236.4542472324617,-1236.4542472324617,0.0,0.0,0.0,55378350.99344433
2025-12-08,55351944.85968538,44877680.70271164,64011494.32532072,55351162.57299594,55352689.95460347,-832180.0031683908,-832180.0031683908,-832180.0031683908,-1086491.780518194,-1086491.780518194,-1086491.780518194,254311.77734980316,254311.77734980316,254311.77734980316,0.0,0.0,0.0,54519764.85651699
2025-12-09,55350631.99215106,46043401.512899935,64139368.05912241,55349846.12889154,55351378.97334234,-362531.76166911173,-362531.76166911173,-362531.76166911173,-859143.5992387398,-859143.5992387398,-859143.5992387398,496611.8375696281,496611.8375696281,496611.8375696281,0.0,0.0,0.0,54988100.230481945
2025-12-10,55349319.12461674,47001903.54795879,65439835.432226315,55348528.37257356,55350067.99208119,1290335.455636266,1290335.455636266,1290335.455636266,572021.3035138916,572021.3035138916,572021.3035138916,718314.1521223743,718314.1521223743,718314.1521223743,0.0,0.0,0.0,56639654.580253005
2025-12-11,55348006.25708242,47489975.389268726,65853863.09829886,55347211.119065575,55348757.01082005,1335914.578814502,1335914.578814502,1335914.578814502,423331.83240438,423331.83240438,423331.83240438,912582.7464101221,912582.7464101221,912582.7464101221,0.0,0.0,0.0,56683920.83589692
2025-12-12,55346693.3895481,47045568.621633485,66371846.45617619,55345895.16596652,55347447.73765722,1739623.9777439188,1739623.9777439188,1739623.9777439188,666336.9238911174,666336.9238911174,666336.9238911174,1073287.0538528014,1073287.0538528014,1073287.0538528014,0.0,0.0,0.0,57086317.36729202
2025-12-13,55345380.52201378,48053443.98981136,65733792.5036731,55344578.327253215,55346140.26521281,1452791.617733158,1452791.617733158,1452791.617733158,257615.59947412284,257615.59947412284,257615.59947412284,1195176.0182590352,1195176.0182590352,1195176.0182590352,0.0,0.0,0.0,56798172.13974694
2025-12-14,55344067.65447947,46579542.626252785,65459003.19022069,55343260.513968915,55344832.79797107,1300359.3168359187,1300359.3168359187,1300359.3168359187,26329.720470756438,26329.720470756438,26329.720470756438,1274029.5963651624,1274029.5963651624,1274029.5963651624,0.0,0.0,0.0,56644426.971315384
